,Summary_NR,Reporting_ID,Event_Date,Event_Time,Classification,event year,Event_Description,Event_Keyword,End_Use,Stories_in_Building,Height_for_Non_Building,Project_Cost,Project_Type,Associated_SICs,Fatality,Related_Inspection_NR,Original classification,Age,Sex,Nature_of_Injury,Part_of_Body,Source_of_Injury,Event_Type,Environmental_Factor,Human_Factor,Occupation_Code,Degree_of_Injury,Task_Assigned,Hazardous_Substance,Operation_Code,Cause_of_Injury,Cause_of_Fatality,Distance_of_Fall,Height_of_Person,Injury_ID,Activity_NR,State_Flag,Name,Address,City,State,Zip,Owner_Type,Owner_Code,Advance_Notice,Safety_Health,SIC,NAICS,Inspection_Type,Inspection_Scope,Why_No_Inspection,Union,Safety_Planning_Guide_Manf,Safety_Planning_Guide_Const,Safety_Planning_Guide_Maritime,Health_Planning_Guide_Manuf,Health_Planning_Guide_Constr,Health_Planning_Guide_Maritime,Migrant,Mailing_Street,Mailing_City,Mailing_State,Mailing_Zip,No__in_Establishment,Open_Date,Case_Mod_Date,Conf_Closed,Case_Closed,total_current_penalty
316,200551414,625700,17-JAN-00 07.05.00.000000 PM,,Process,0,Four employees injured when heat exchanger ruptures,"INHALATION,EQUIPMENT FAILURE,EXPLOSION,HEAT EXCHANGER,SMOKE INHALATION,BURN,FIRE,RUPTURE,CHEMICAL,HIGH TEMPERATURE",,,,,,"29,112,899",,123449480,Process,36,Male,2,28,16,8,10,9,699,2,2,,0,0,0,,,2,123449480,,PENNZOIL-QUAKER STATE CO. SHREVEPORT REFINERY,3333 MIDWAY AVE,SHREVEPORT,LA,71109,Private,0,No,S,2911,324110,Accident,Partial,,Yes,X,,,,,,,PO BOX 3099,SHREVEPORT,LA,71113,329,20-Jan-00,13-May-09,27-Jun-00,9-Mar-01,151000
317,200551414,625700,17-JAN-00 07.05.00.000000 PM,,Process,0,Four employees injured when heat exchanger ruptures,"INHALATION,EQUIPMENT FAILURE,EXPLOSION,HEAT EXCHANGER,SMOKE INHALATION,BURN,FIRE,RUPTURE,CHEMICAL,HIGH TEMPERATURE",,,,,,"29,112,899",,123449480,Process,45,Male,4,31,16,14,10,1,699,2,2,,0,0,0,,,1,123449480,,PENNZOIL-QUAKER STATE CO. SHREVEPORT REFINERY,3333 MIDWAY AVE,SHREVEPORT,LA,71109,Private,0,No,S,2911,324110,Accident,Partial,,Yes,X,,,,,,,PO BOX 3099,SHREVEPORT,LA,71113,329,20-Jan-00,13-May-09,27-Jun-00,9-Mar-01,151000
318,14406912,626700,15-JUL-94 12.00.00.000000 AM,,Process,94,Employee killed when exposed to caustic acid-soluble oil,"PIPE PLUG,CAUSTIC,WORK RULES,EQUIPMENT FAILURE,CHEMICAL BURN,PIPE,REFINERY",,,,,,2911,X,123650574,Process,50,Male,4,4,9,14,9,1,699,1,1,,0,0,0,,,1,123650574,,MARATHON OIL COMPANY,10TH ST,TEXAS CITY,TX,77591,Private,0,No,H,2911,0,Accident,Partial,,Yes,,,,,,,,P.O.BOX 1191,TEXAS CITY,TX,77592,250,17-Jul-94,,17-Oct-94,9-Jun-95,11050
319,14407357,626700,03-SEP-94 09.30.00.000000 PM,,Personnel,94,Employee killed when run over by rail cars,"WORK RULES,RAILROAD CAR,RIDING ON EQUIPMENT,FALL,RUN OVER",,,,,,2911,X,123650624,Personnel,47,Male,1,4,38,2,2,1,999,1,1,,0,0,0,,,1,123650624,,"SHELL OIL COMPANY, INC.",HWY 225 & CENTER STREET,DEER PARK,TX,77536,Private,0,No,S,2911,0,Accident,Partial,,Yes,X,,,,,,,P.O.BOX 100,DEER PARK,TX,77536,2400,6-Sep-94,,29-Sep-94,20-Jan-95,
320,14221055,626700,03-FEB-94 10.00.00.000000 PM,,Process,94,"Employees exposed to hydrogen sulfide gas, one dies","WORK RULES,TOXIC ATMOSPHERE,INHALATION,TOXIC FUMES,OVEREXPOSURE,MAINTENANCE,HYDROGEN SULFIDE,CONSTRUCTION",,,,,,"29,111,799",X,123652513,Process,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,981,123652513,,SHELL OIL COMPANY,HWY 225(A) CENTER ST.,DEER PARK,TX,77536,Private,0,No,H,2911,0,Accident,Partial,,Yes,,,,,,,,P.O.BOX 100,DEER PARK,TX,77536,2300,4-Feb-94,,7-Feb-94,11-Jun-94,20000
321,170672372,452110,17-MAY-93 10.00.00.000000 AM,,Process,93,Employee dies in heater explosion,"PILOT LIGHT,HEAD,HEATER,WORK RULES,GAS,LOCKOUT,EXPLOSION,INEXPERIENCE,UNTRAINED",,,,,,2911,X,123807828,Process,38,Male,12,13,35,6,18,18,699,1,1,,0,0,0,,,1,123807828,,ASHLAND INC #2 REFINERY,U.S. 23,CATTLETTSBURG,KY,41129,Private,0,No,H,2911,0,Accident,Partial,,Yes,,,,,,,,P. O. BOX 150,CATLETTSBURG,KY,41114,385,18-May-93,,12-Nov-93,28-Oct-96,50000
322,170672075,452110,07-JAN-93 07.00.00.000000 AM,,Process,93,Employee killed during gasoline explosion in manhole,"FLAMMABLE VAPORS,WORK RULES,EXPLOSION,GASOLINE,MANHOLE,CONSTRUCTION,TORCH,STRUCK BY",,,,,,"29,111,623",X,123818304,Process,0,,0,0,0,0,0,0,0,0,0,,0,0,0,,,981,123818304,,"ASHLAND PETROLEUM CO., DIV. OF ASHLAND OIL, INC.",US 23,CATLETTSBURG,KY,41129,Private,0,No,H,2911,0,Unprog Rel,Partial,,Yes,,,,,,,,P. O. BOX 767 RT 168,ASHLAND,KY,41114,1363,8-Jan-93,,21-May-93,5-Mar-97,13500
323,781641,452110,17-FEB-95 01.45.00.000000 PM,,Personnel,95,Employee dies in fall from ladder,"LADDER,WALK PLATFORM,DESCENDING,FIXED LADDER,FALL,CONCRETE",,,,,,2911,X,124596909,Personnel,22,Male,12,13,25,5,18,14,699,1,1,,0,0,0,,,1,124596909,,ASHLAND INC #2 REFINERY,U.S. 23,CATTLETTSBURG,KY,41129,Private,0,No,S,2911,0,Accident,Partial,,Yes,X,,,,,,,P. O. BOX 150,CATLETTSBURG,KY,41114,1305,21-Feb-95,,14-Mar-95,29-Mar-95,
324,170562227,854910,12-AUG-93 02.30.00.000000 PM,,Process,93,Employees suffer burns from caustic material,"CAUSTIC,CLEANING,STEAM,HIGH PRESSURE,ABRASIVE BURN,FALLING OBJECT,ACCIDENTAL DISCHARGE,REFINERY",,,,,,2911,,124618075,Process,19,Male,4,3,9,1,15,18,699,2,1,,0,0,0,,,5,124618075,,PENNZOIL REFINERY,WEST HIGHWAY 40,ROOSEVELT,UT,84066,Private,0,No,S,2911,0,Accident,Complete,,Yes,X,,,,,,,P.O. BOX 10,ROOSEVELT,UT,84066,100,13-Aug-93,,23-Aug-93,12-Mar-01,600
325,170562227,854910,12-AUG-93 02.30.00.000000 PM,,Process,93,Employees suffer burns from caustic material,"CAUSTIC,CLEANING,STEAM,HIGH PRESSURE,ABRASIVE BURN,FALLING OBJECT,ACCIDENTAL DISCHARGE,REFINERY",,,,,,2911,,124618075,Process,54,Male,4,21,9,1,15,18,699,2,1,,0,0,0,,,3,124618075,,PENNZOIL REFINERY,WEST HIGHWAY 40,ROOSEVELT,UT,84066,Private,0,No,S,2911,0,Accident,Complete,,Yes,X,,,,,,,P.O. BOX 10,ROOSEVELT,UT,84066,100,13-Aug-93,,23-Aug-93,12-Mar-01,600
326,170562227,854910,12-AUG-93 02.30.00.000000 PM,,Process,93,Employees suffer burns from caustic material,"CAUSTIC,CLEANING,STEAM,HIGH PRESSURE,ABRASIVE BURN,FALLING OBJECT,ACCIDENTAL DISCHARGE,REFINERY",,,,,,2911,,124618075,Process,40,Male,4,21,9,1,15,18,699,2,1,,0,0,0,,,2,124618075,,PENNZOIL REFINERY,WEST HIGHWAY 40,ROOSEVELT,UT,84066,Private,0,No,S,2911,0,Accident,Complete,,Yes,X,,,,,,,P.O. BOX 10,ROOSEVELT,UT,84066,100,13-Aug-93,,23-Aug-93,12-Mar-01,600
327,170562227,854910,12-AUG-93 02.30.00.000000 PM,,Process,93,Employees suffer burns from caustic material,"CAUSTIC,CLEANING,STEAM,HIGH PRESSURE,ABRASIVE BURN,FALLING OBJECT,ACCIDENTAL DISCHARGE,REFINERY",,,,,,2911,,124618075,Process,37,Male,4,21,9,1,15,18,699,2,1,,0,0,0,,,1,124618075,,PENNZOIL REFINERY,WEST HIGHWAY 40,ROOSEVELT,UT,84066,Private,0,No,S,2911,0,Accident,Complete,,Yes,X,,,,,,,P.O. BOX 10,ROOSEVELT,UT,84066,100,13-Aug-93,,23-Aug-93,12-Mar-01,600
328,170562227,854910,12-AUG-93 02.30.00.000000 PM,,Process,93,Employees suffer burns from caustic material,"CAUSTIC,CLEANING,STEAM,HIGH PRESSURE,ABRASIVE BURN,FALLING OBJECT,ACCIDENTAL DISCHARGE,REFINERY",,,,,,2911,,124618075,Process,39,Male,4,9,9,1,15,18,699,2,1,,0,0,0,,,4,124618075,,PENNZOIL REFINERY,WEST HIGHWAY 40,ROOSEVELT,UT,84066,Private,0,No,S,2911,0,Accident,Complete,,Yes,X,,,,,,,P.O. BOX 10,ROOSEVELT,UT,84066,100,13-Aug-93,,23-Aug-93,12-Mar-01,600
329,170681720,854910,17-JAN-95 06.00.00.000000 PM,,Process,95,Employee dies of asphyxia in reactor,"OXYGEN DEFICIENCY,ASPHYXIATED,LIFELINE,REACTOR,CONFINED SPACE,WORK RULES,SCBA",,,,,,2911,X,124641093,Process,59,Male,2,31,43,8,7,20,539,1,1,8880,0,0,0,,,1,124641093,,CRYSEN REFINING WESTERN DIVISION,2355 SOUTH 1100 WEST,WOODS CROSS,UT,84087,Private,0,No,S,2911,0,Accident,Complete,,No,X,,,,,,,,,,0,65,17-Jan-95,,2-Feb-95,25-Jul-96,155100
330,171016116,855610,27-JAN-96 08.00.00.000000 AM,,Process,96,Three employees exposed to hydrogen sulfide gas,"HYDROGEN SULFIDE,WORK RULES,INHALATION,EQUIPMENT FAILURE,HIGH PRESSURE,CHEMICAL VAPOR,TOXIC FUMES,ACCIDENTAL DISCHARGE,PRESSURE RELEASE",,,,,,2911,,125197087,Process,49,Male,17,28,9,8,7,17,873,2,1,1480,0,0,0,,,3,125197087,,SINCLAIR WYOMING REFINING COMPANY,"SINCLAIR REFINERY, EAST LINCOLN HWY",SINCLAIR,WY,82334,Private,0,Yes,H,2911,0,Accident,Complete,,No,,,,,,,,550 EAST SOUTH TEMPLE,SALT LAKE CITY,UT,84102,239,29-Jan-96,18-Apr-13,30-Jan-96,13-Mar-96,3000
331,171016116,855610,27-JAN-96 08.00.00.000000 AM,,Process,96,Three employees exposed to hydrogen sulfide gas,"HYDROGEN SULFIDE,WORK RULES,INHALATION,EQUIPMENT FAILURE,HIGH PRESSURE,CHEMICAL VAPOR,TOXIC FUMES,ACCIDENTAL DISCHARGE,PRESSURE RELEASE",,,,,,2911,,125197087,Process,27,Male,17,28,9,8,7,17,873,2,1,1480,0,0,0,,,2,125197087,,SINCLAIR WYOMING REFINING COMPANY,"SINCLAIR REFINERY, EAST LINCOLN HWY",SINCLAIR,WY,82334,Private,0,Yes,H,2911,0,Accident,Complete,,No,,,,,,,,550 EAST SOUTH TEMPLE,SALT LAKE CITY,UT,84102,239,29-Jan-96,18-Apr-13,30-Jan-96,13-Mar-96,3000
332,171016116,855610,27-JAN-96 08.00.00.000000 AM,,Process,96,Three employees exposed to hydrogen sulfide gas,"HYDROGEN SULFIDE,WORK RULES,INHALATION,EQUIPMENT FAILURE,HIGH PRESSURE,CHEMICAL VAPOR,TOXIC FUMES,ACCIDENTAL DISCHARGE,PRESSURE RELEASE",,,,,,2911,,125197087,Process,61,Male,17,28,9,8,7,17,873,2,1,1480,0,0,0,,,1,125197087,,SINCLAIR WYOMING REFINING COMPANY,"SINCLAIR REFINERY, EAST LINCOLN HWY",SINCLAIR,WY,82334,Private,0,Yes,H,2911,0,Accident,Complete,,No,,,,,,,,550 EAST SOUTH TEMPLE,SALT LAKE CITY,UT,84102,239,29-Jan-96,18-Apr-13,30-Jan-96,13-Mar-96,3000
333,201484920,950627,22-MAY-02 08.30.00.000000 AM,,Process,2,Employee injured when sprayed by hot water,"BURN,MAINTENANCE,PIPE,REFINERY,WATER",,,,,,2911,,125739433,Process,38,Male,5,19,41,1,11,14,579,2,2,,0,0,0,,,1,125739433,,TESORO REFINING AND MARKETING COMPANY,150 SOLANO WAY,MARTINEZ,CA,94553,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,,,,0,645,24-May-02,3-Dec-07,30-Sep-02,10-May-05,900
334,201488657,950627,24-JAN-06 04.45.00.000000 AM,,Process,6,Employee Suffers Eye Injury from Chemical Splash,"EYE,CAUSTIC,PPE,NOSE,SKIN,STRUCK BY,FACE,TANK,PRESSURE RELEASE,CHEMICAL",,,,,,2911,,125740290,Process,25,Male,4,8,9,1,5,20,999,2,1,,0,0,0,,,1,125740290,,TESORO REFINING AND MARKETING COMPANY,150 SOLANO WAY,MARTINEZ,CA,94553,Private,0,No,H,2911,324110,Accident,Partial,,Yes,,,,,,,,,,,0,675,29-Jan-06,12-Dec-07,21-Jul-06,22-Sep-06,14000
335,201486701,950627,03-JUN-04 07.55.00.000000 AM,,Process,4,Employee suffers burns while analyzing petroleum samples,"BURN,FLAMMABLE LIQUID,SCALP,ARM,FACE",,,,,,2911,,125755231,Process,44,Male,5,9,35,14,10,1,203,2,1,1340,0,0,0,,,1,125755231,,KERN OIL AND REFINING COMPANY,7724 EAST PANAMA LANE,BAKERSFIELD,CA,93307,Private,0,No,H,2911,324110,Accident,Partial,,No,,,,,,,,,,,0,100,4-Jun-04,29-Jun-09,7-Sep-04,21-Apr-06,1275
336,201487949,950627,28-APR-05 08.15.00.000000 AM,,Personnel,5,Employee Fractures Arm in Fall from Bicycle,"EJECTED,FRACTURE,EQUIPMENT FAILURE,FALL,ARM,REFINERY",,,,,,2911,,125763656,Personnel,37,Male,12,2,5,4,18,14,224,2,1,,0,0,0,,,1,125763656,,VALERO REFINING COMPANY,3400 E 2ND ST,BENICIA,CA,94510,Private,0,No,S,2911,324110,Accident,Partial,,No,,,,,,,,,,,0,500,4-May-05,26-Oct-07,21-Sep-05,29-Sep-05,
337,201482155,950622,16-NOV-98 04.30.00.000000 PM,,Personnel,98,Employee injured when fell from a cooling tower,"FRACTURE,LUNG,SPINE,RIB,FALL,FALL PROTECTION,TOWER,VERTEBRA",,,,,,2911,,125765693,Personnel,51,Male,12,4,42,5,13,20,999,2,1,,0,0,0,,,1,125765693,,TOSCO REFINING COMPANY,1380 SAN PABLO AVENUE,RODEO,CA,94572,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,"LEGAL DEPT., 150 SOLANO WAY",MARTINEZ,CA,94553,455,16-Dec-98,,16-Dec-98,10-Sep-99,6250
338,201480126,950622,21-JAN-97 07.44.00.000000 PM,,Personnel,97,Employee killed in explosion in hydrocracker unit,"FLAMMABLE LIQUID,FLAMMABLE VAPORS,FIRE,EXPLOSION",,,,,,2911,X,125766931,Personnel,41,Male,5,4,16,8,10,4,699,1,1,,0,0,0,,,1,125766931,,TOSCO REFINING COMPANY,150 SOLANO WAY,MARTINEZ,CA,94553,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,AVON REFINERY,MARTINEZ,CA,94553,750,22-Jan-97,3-Dec-07,10-Jul-97,1-Oct-98,136500
339,201482403,950622,18-JUL-99 08.00.00.000000 PM,,Personnel,99,Employee falls from scaffolding,"FRACTURE,SHOULDER,MOBILE SCAFFOLD,PPE,THUMB,LACERATION,PIPELINE,FALL,PIPE,SCAFFOLD",,,,,,2911,,125804724,Personnel,43,Male,9,21,8,5,13,20,585,2,1,,0,0,0,,,1,125804724,,CHEVRON U.S.A. INC.,841 CHEVRON WAY,RICHMOND,CA,94801,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,,,,0,1400,21-Jul-99,21-Jan-15,16-Dec-99,5-Sep-00,
340,201485562,950627,27-FEB-03 02.30.00.000000 AM,,Personnel,3,Employee injured in fall from ladder of elevated platform,"FRACTURE,LADDER,SLIP,STEAM,FALL,ELEVATED WORK PLAT,LOST BALANCE,LEG",,,,,,2911,,125814244,Personnel,45,Male,12,14,25,5,15,10,699,2,2,,0,0,0,,,1,125814244,,CONOCOPHILLIPS COMPANY,1380 SAN PABLO AVENUE,RODEO,CA,94572,Private,0,No,S,2911,324110,Accident,Partial,,Yes,,,,,,,,1380 SAN PABLO AVENUE,RODEO,CA,94572,440,27-Feb-03,15-Sep-11,10-Jul-03,30-Apr-05,375
341,201483385,950622,19-APR-00 09.30.00.000000 AM,,Personnel,0,Employee Injured When Runover By Machine Wheel,"WHEEL,AMPUTATED,TOE,RUN OVER,REFINERY",,,,,,2911,,125843607,Personnel,28,Male,1,11,26,2,4,1,783,2,1,,0,0,0,,,1,125843607,,TIMEC,841 CHEVRON WAY,RICHMOND,CA,94801,Private,0,No,S,2911,0,Accident,Partial,,No,,,,,,,,155 CORPORATE PLACE,VALLEJO,CA,94580,65,17-Aug-00,26-Dec-07,5-Sep-00,16-Aug-04,250
342,170621098,950622,16-SEP-95 07.30.00.000000 PM,,Personnel,95,Employee injured when hard hat strikes insulation blanket,"FRACTURE,HARD HAT,UNSECURED,WORK RULES,STRUCK AGAINST,NECK,REFINERY,INATTENTION",,,,,,2911,,125864413,Personnel,30,Male,12,20,8,6,13,4,779,2,1,,0,0,0,,,1,125864413,,TOSCO REFINING COMPANY,150 SOLANO WAY,MARTINEZ,CA,94553,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,AVON REFINERY,MARTINEZ,CA,94553,750,13-Aug-96,3-Dec-07,13-Aug-96,27-Sep-96,
343,170621106,950622,29-MAY-96 11.30.00.000000 AM,,Personnel,96,Employee's ring finger amputated by projecting lathe screw,"CLOTHING,LATHE,AMPUTATED,FINGER,RING,CAUGHT BY",,,,,,2911,,125864611,Personnel,59,Male,1,10,26,2,2,1,503,2,1,,0,0,0,,,1,125864611,,DIABLO SERVICE CORPORATION,595 E. 3RD STREET,PITTSBURG,CA,94565,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,,,,0,8,1-Nov-96,,5-Nov-96,7-Jul-97,350
344,201481009,950622,15-MAY-98 10.45.00.000000 AM,,Process,98,EMPLOYEE INJURED WHEN BURNED BY ESCAPING STEAM,"BURN,VENTING,BOILER,STEAM,VALVE,SKIN,ACCIDENTAL DISCHARGE",,,,,,2911,,125867598,Process,51,Male,5,3,9,2,7,6,695,2,1,,0,0,0,,,1,125867598,,MARTINEZ REFINING COMPANY,1800 MARINA VISTA,MARTINEZ,CA,94553,Private,0,No,S,2911,324110,Accident,Partial,,Yes,,,,,,,,PO BOX 711,MARTINEZ,CA,94553,800,18-May-98,23-Jun-06,20-Jul-98,1-Oct-98,525
345,201482056,950622,23-FEB-99 12.20.00.000000 PM,,Process,99,"One Employee Is Killed, One Is Injured in Naphtha Fire","BURN,MAINTENANCE,REPAIR,FIRE,LOCKOUT,NAPHTHA,PIPE",,,,,,2911,X,125869420,Process,48,Male,5,4,16,5,10,9,557,1,1,,0,0,0,,,2,125869420,,TOSCO REFINING COMPANY,150 SOLANO WAY,MARTINEZ,CA,94553,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,AVON REFINERY,MARTINEZ,CA,94553,650,23-Feb-99,3-Dec-07,4-Aug-99,14-Dec-01,400000
346,201482056,950622,23-FEB-99 12.20.00.000000 PM,,Process,99,"One Employee Is Killed, One Is Injured in Naphtha Fire","BURN,MAINTENANCE,REPAIR,FIRE,LOCKOUT,NAPHTHA,PIPE",,,,,,2911,X,125869420,Process,48,Male,5,4,16,5,10,9,585,2,1,,0,0,0,,,1,125869420,,TOSCO REFINING COMPANY,150 SOLANO WAY,MARTINEZ,CA,94553,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,AVON REFINERY,MARTINEZ,CA,94553,650,23-Feb-99,3-Dec-07,4-Aug-99,14-Dec-01,400000
347,170814024,950664,09-MAY-07 08.30.00.000000 PM,,Process,7,Employee Suffers Steam Burns and Is Hospitalized,"BURN,HEAT,CLEANING,EAR,TORSO,STEAM,NECK",,,,,,2911,,125915132,Process,43,Male,5,4,40,1,11,10,999,2,1,,0,0,0,,,1,125915132,,BIG WEST OF CALIFORNIA LLC,3663 GIBSON STREET,BAKERSFIELD,CA,93308,Private,0,No,S,2911,324110,Accident,Partial,,Yes,X,,,,,,,6451 ROSEDALE HIGHWAY,BAKERSFIELD,CA,93308,28,11-May-07,25-Jan-11,23-Jul-07,31-Dec-07,600
348,170814065,950664,05-APR-08 07.30.00.000000 AM,,Process,8,Employee Is Burned in Steam Eruption,"BURN,HEAD,STEAM LINE,CONTROL LEVER,STEAM,SULFUR,CHEMICAL VAPOR,FACE,HAND",,,,,,2911,,125915397,Process,51,Male,4,9,9,14,15,1,699,3,1,S101,0,0,0,,,1,125915397,,CONOCO PHILLIPS,2555 WILLOW RD,ARROYO GRANDE,CA,93420,Private,0,No,H,2911,324110,Accident,Partial,,Yes,,,,,,,,,,,0,126,8-Apr-08,10-Jun-16,6-May-08,13-Mar-09,280
349,201113701,950643,12-DEC-01 05.30.00.000000 PM,,Process,1,Employee injured by hot asphalt sample,"LAB WORKER,HOT ASPHALT,SPILL,HAND,ASPHALT",,,,,,2911,,126033950,Process,48,Male,5,12,43,14,8,11,999,2,1,,0,0,0,,,1,126033950,,SAN JOAQUIN REFINING CO. INC.,3542 SHELL ST.,BAKERSFIELD,CA,93308,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,P.O. BOX 5576,BAKERSFIELD,CA,93388,3,23-Jan-02,,9-May-02,16-Mar-04,650
350,201055027,950642,22-FEB-01 11.30.00.000000 PM,,Personnel,1,Employee Killed While In Confined Space,"PLATFORM,REACTOR,WIRE ROPE,CHEMICAL VESSEL,LADDER,HOIST,NITROGEN,RESPIRATOR",,,,,,2911,X,126081819,Personnel,22,Male,3,13,43,5,7,4,235,1,1,1803,0,0,0,,,1,126081819,,INTERNATIONAL CATALYST INC,3700 WEST 190TH STREET,TORRANCE,CA,90509,Private,0,No,H,2911,0,Accident,Partial,,Yes,,,,,,,,2222 E SEPULVEDA BLVD,CARSON,CA,90810,840,2-Mar-01,23-Sep-10,21-Jul-01,13-Sep-10,10060
351,170900682,950641,25-JUL-98 07.39.00.000000 AM,,Process,98,Employee injured when splashed with aqueous ammonia,"LOADING,AMMONIA,UNSECURED,RAILROAD CAR,INHALATION,CHEMICAL BURN,SKIN,SPILL,ACCIDENTAL DISCHARGE",,,,,,2911,,126116243,Process,28,Male,4,4,9,14,7,14,823,2,1,,0,0,0,,,1,126116243,,CHEVRON PRODUCTS COMPANY,324 W. EL SEGUNDO BLVD.,EL SEGUNDO,CA,90245,Private,0,No,H,2911,0,Accident,Partial,,Yes,,,,,,,,,,,0,1000,18-Aug-98,8-Mar-11,18-Aug-98,28-Jan-99,
352,201092269,950645,18-NOV-98 11.30.00.000000 AM,,Personnel,98,Employee injured when fell from a scaffold,"KNEE,FRACTURE,FALL,PIPE,TAG LINE,HAND,REFINERY,FOOT,SCAFFOLD",,,,,,2911,,126137538,Personnel,53,Male,12,11,41,5,18,10,783,2,1,,0,0,0,,,1,126137538,,TIMEC,2555 WILLOW RD.,ARROYO GRANDE,CA,93420,Private,0,No,S,2911,0,Accident,Partial,,No,,,,,,,,2751 EL PRESIDIO,CARSON,CA,90810,40,30-Nov-98,,10-Dec-98,14-Dec-98,
353,201092822,950645,11-MAY-99 08.30.00.000000 AM,,Personnel,99,Employee injured when fell through hatchway opening on crane,"KNEE,FRACTURE,HATCH,FALL,FLOOR OPENING,WORK SURFACE,CRANE",,,,,,2911,,126138239,Personnel,42,Male,12,15,42,5,13,9,549,2,1,,0,0,0,,,1,126138239,,TOSCO            .,2555 WILLOW RD.,ARROYO GRANDE,CA,93420,Private,0,No,S,2911,0,Accident,Partial,,Yes,,,,,,,,,,,0,144,14-May-99,25-Oct-06,19-May-99,13-Oct-99,5000
354,201114873,950643,10-AUG-02 04.20.00.000000 PM,,Process,2,Two Employees Burned by Steam from Turbine,"BURN,WORK RULES,MACHINE OPERATOR,STEAM,BACK,ARM,ACCIDENTAL DISCHARGE,REFINERY,HIGH TEMPERATURE",,,,,,2911,,126188895,Process,35,Female,5,3,41,1,18,14,999,3,1,,0,0,0,,,2,126188895,,SHELL OIL PRODUCTS U.S.,6451 ROSEDALE HWY.,BAKERSFIELD,CA,93308,Private,0,No,S,2911,324110,Accident,Partial,,Yes,,,,,,,,,,,0,245,3-Sep-02,31-Aug-11,6-Feb-03,28-Jun-06,425
355,201114873,950643,10-AUG-02 04.20.00.000000 PM,,Process,2,Two Employees Burned by Steam from Turbine,"BURN,WORK RULES,MACHINE OPERATOR,STEAM,BACK,ARM,ACCIDENTAL DISCHARGE,REFINERY,HIGH TEMPERATURE",,,,,,2911,,126188895,Process,36,Male,5,22,41,1,18,14,999,3,1,,0,0,0,,,1,126188895,,SHELL OIL PRODUCTS U.S.,6451 ROSEDALE HWY.,BAKERSFIELD,CA,93308,Private,0,No,S,2911,324110,Accident,Partial,,Yes,,,,,,,,,,,0,245,3-Sep-02,31-Aug-11,6-Feb-03,28-Jun-06,425
356,201161767,950641,19-MAR-00 11.45.00.000000 AM,,Process,0,"Employee sustained chemical burns to skin, throat, lungs","AMMONIA,INHALATION,CHEMICAL BURN,CHEMICAL VAPOR,CHEMICAL",,,,,,2911,,126218031,Process,56,Male,4,4,9,8,7,1,777,2,2,170,0,0,0,,,1,126218031,,CHEVRON PRODUCTS COMPANY,324 W. EL SEGUNDO BLVD.,EL SEGUNDO,CA,90245,Private,0,No,H,2911,0,Accident,Partial,,Yes,,,,,,,,,,,0,1000,30-Mar-00,8-Mar-11,14-Sep-00,9-Jul-08,375
357,200210052,626000,25-MAY-96 08.30.00.000000 AM,,Process,96,Employees injured after inhaling hydrogen fluoride,"LEAK,WORK RULES,INHALATION,VALVE,CHEMICAL BURN,HYDROGEN FLUORIDE,CHEMICAL VAPOR,ACCIDENTAL DISCHARGE,REFINERY,CHEMICAL",,,,,,"73,812,911",,300181724,Process,35,Male,4,28,9,8,7,8,999,2,1,1460,0,0,0,,,6,300181724,,CITGO PETROLEUM CORPORATION,1801 NUECES BAY BLVD.,CORPUS CHRISTI,TX,78407,Private,0,No,H,2911,0,Accident,Partial,,Yes,,,,,,,,P. O. BOX 9176,CORPUS CHRISTI,TX,78469,725,25-May-96,,9-Jul-96,24-Jan-97,4250
358,200210052,626000,25-MAY-96 08.30.00.000000 AM,,Process,96,Employees injured after inhaling hydrogen fluoride,"LEAK,WORK RULES,INHALATION,VALVE,CHEMICAL BURN,HYDROGEN FLUORIDE,CHEMICAL VAPOR,ACCIDENTAL DISCHARGE,REFINERY,CHEMICAL",,,,,,"73,812,911",,300181724,Process,35,Male,4,28,9,8,7,8,999,2,1,1460,0,0,0,,,5,300181724,,CITGO PETROLEUM CORPORATION,1801 NUECES BAY BLVD.,CORPUS CHRISTI,TX,78407,Private,0,No,H,2911,0,Accident,Partial,,Yes,,,,,,,,P. O. BOX 9176,CORPUS CHRISTI,TX,78469,725,25-May-96,,9-Jul-96,24-Jan-97,4250
